time,open,high,low,close,tick_volume,spread,real_volume
2026-07-29 14:15:00,3999.17,4010.26,3998.82,4005.48,7542,15,0
2026-07-29 14:30:00,4005.47,4009.33,3998.98,4001.16,7367,15,0
2026-07-29 14:45:00,4001.06,4005.89,3998.38,4004.89,7568,15,0
2026-07-29 15:00:00,4005.08,4009.94,4003.31,4006.9,6865,15,0
2026-07-29 15:15:00,4007.02,4011.28,4003.8,4010.54,6561,15,0
2026-07-29 15:30:00,4010.66,4013.58,4007.08,4010.58,6451,15,0
2026-07-29 15:45:00,4010.58,4013.86,4008.31,4009.87,5635,15,0
2026-07-29 16:00:00,4010.2,4015.71,4007.62,4009.56,4972,15,0
2026-07-29 16:15:00,4009.56,4017.6,4007.8,4016.45,4990,15,0
2026-07-29 16:30:00,4016.46,4019.05,4014.88,4017.0,5293,15,0
2026-07-29 16:45:00,4016.99,4032.85,4015.11,4027.38,6150,15,0
2026-07-29 17:00:00,4027.36,4050.59,4027.35,4042.12,6628,15,0
2026-07-29 17:15:00,4042.13,4050.59,4037.23,4039.16,6579,15,0
2026-07-29 17:30:00,4039.22,4047.39,4036.23,4045.73,5953,15,0
2026-07-29 17:45:00,4045.81,4048.11,4041.47,4044.33,5753,15,0
2026-07-29 18:00:00,4044.33,4086.08,4042.76,4081.09,8704,15,0
2026-07-29 18:15:00,4081.19,4083.91,4063.85,4067.58,8020,15,0
2026-07-29 18:30:00,4067.58,4086.83,4052.31,4083.3,8694,15,0
2026-07-29 18:45:00,4083.41,4109.79,4082.05,4106.78,8696,15,0
2026-07-29 19:00:00,4107.17,4116.46,4089.93,4099.64,8840,15,0
2026-07-29 19:15:00,4099.82,4104.67,4080.87,4084.06,8719,15,0
2026-07-29 19:30:00,4084.07,4088.34,4065.21,4069.22,8579,15,0
2026-07-29 19:45:00,4069.24,4071.99,4044.32,4044.62,8189,15,0
2026-07-29 20:00:00,4044.92,4055.95,4042.69,4051.91,5760,15,0
2026-07-29 20:15:00,4051.93,4057.27,4043.78,4055.59,3802,28,0
2026-07-29 20:30:00,4055.54,4069.19,4053.9,4066.92,3893,28,0
2026-07-29 20:45:00,4066.92,4069.91,4063.27,4066.15,3960,28,0
2026-07-29 22:00:00,4073.86,4077.87,4064.52,4076.14,2543,28,0
2026-07-29 22:15:00,4076.14,4077.46,4072.36,4074.78,3917,28,0
2026-07-29 22:30:00,4074.78,4081.14,4072.77,4081.13,4064,28,0
2026-07-29 22:45:00,4081.46,4090.51,4079.6,4088.36,3894,28,0
2026-07-29 23:00:00,4088.28,4100.37,4088.25,4091.57,4300,15,0
2026-07-29 23:15:00,4091.58,4095.06,4090.38,4093.54,3788,15,0
2026-07-29 23:30:00,4093.54,4094.56,4089.25,4090.14,3855,15,0
2026-07-29 23:45:00,4090.19,4093.2,4084.45,4084.7,7049,15,0
2026-07-30 00:00:00,4084.98,4086.68,4079.07,4081.31,7683,15,0
2026-07-30 00:15:00,4081.53,4083.68,4072.82,4075.31,7561,15,0
2026-07-30 00:30:00,4075.37,4076.96,4065.1,4066.17,6824,15,0
2026-07-30 00:45:00,4066.17,4072.9,4064.81,4072.16,6165,15,0
2026-07-30 01:00:00,4072.2,4093.04,4070.27,4075.41,7607,15,0
2026-07-30 01:15:00,4075.55,4084.75,4073.18,4081.2,7463,15,0
